timestamp,dpid,src_ip,distinct_dports,distinct_dst_ips,new_flows_per_s,active_flows,pkts_per_s,bytes_per_s,avg_bytes_per_flow,single_pkt_flow_ratio,packet_in_per_s,redirected
1788273524.471,1,10.0.0.200,1,1,62.00,1,623.00,33644.40,168222.0,0.000,2.00,0
1788273524.471,1,10.0.0.10,0,0,0.00,1,1148.80,66628.00,333140.0,0.000,2.00,1
1788273524.471,1,10.0.0.11,4,1,1.40,17,175.80,696526.00,204860.6,0.000,2.00,0
1788273524.471,1,10.0.0.12,4,1,1.20,15,149.20,583299.20,194433.1,0.067,2.00,0
1788273524.536,2,10.0.0.200,1,1,60.00,545,623.00,33644.40,308.7,0.998,0.00,0
1788273524.536,2,10.0.0.11,3,1,1.20,0,0.00,0.00,0.0,0.000,0.00,0
1788273524.536,2,10.0.0.12,4,1,1.20,0,0.00,0.00,0.0,0.000,0.00,0
1788273524.538,2,10.0.0.200,1,1,59.80,530,0.00,0.00,0.0,1.000,0.00,0
1788273524.538,2,10.0.0.11,3,1,1.20,0,0.00,0.00,0.0,0.000,0.00,0
1788273524.538,2,10.0.0.12,4,1,1.20,0,0.00,0.00,0.0,0.000,0.00,0
1788273526.473,1,10.0.0.200,1,1,1.40,1,623.00,33644.40,168222.0,0.000,5.00,0
1788273526.473,1,10.0.0.10,0,0,0.00,1,1148.80,66628.00,333140.0,0.000,5.00,1
1788273526.473,1,10.0.0.11,4,1,1.60,17,172.00,707684.00,208142.4,0.000,5.00,0
1788273526.473,1,10.0.0.12,4,1,1.40,16,164.80,637753.60,199298.0,0.000,5.00,0
1788273526.522,2,10.0.0.200,0,0,0.00,545,623.00,33644.40,308.7,0.998,0.00,0
1788273526.522,2,10.0.0.11,4,1,1.60,0,0.00,0.00,0.0,0.000,0.00,0
1788273526.522,2,10.0.0.12,4,1,1.40,0,0.00,0.00,0.0,0.000,0.00,0
1788273526.523,2,10.0.0.200,0,0,0.00,212,0.00,0.00,0.0,1.000,0.00,0
1788273526.523,2,10.0.0.11,4,1,1.60,0,0.00,0.00,0.0,0.000,0.00,0
1788273526.523,2,10.0.0.12,4,1,1.40,0,0.00,0.00,0.0,0.000,0.00,0
1788273528.475,1,10.0.0.200,0,0,0.00,1,623.00,33644.40,168222.0,0.000,2.50,0
1788273528.475,1,10.0.0.10,0,0,0.00,1,1148.80,66628.00,333140.0,0.000,2.50,1
1788273528.475,1,10.0.0.11,5,1,1.60,17,156.40,667432.00,196303.5,0.000,2.50,0
1788273528.475,1,10.0.0.12,5,1,1.40,16,164.20,644374.80,201367.1,0.000,2.50,0
1788273528.535,2,10.0.0.200,0,0,0.00,504,623.00,33644.40,333.8,0.998,0.00,0
1788273528.535,2,10.0.0.11,5,1,1.60,0,0.00,0.00,0.0,0.000,0.00,0
1788273528.535,2,10.0.0.12,5,1,1.40,0,0.00,0.00,0.0,0.000,0.00,0
1788273530.477,1,10.0.0.200,0,0,0.00,1,623.00,33644.40,168222.0,0.000,3.50,0
1788273530.477,1,10.0.0.10,0,0,0.00,1,1148.80,66628.00,333140.0,0.000,3.50,1
1788273530.477,1,10.0.0.11,5,1,1.80,16,144.20,632327.60,197602.4,0.000,3.50,0
1788273530.477,1,10.0.0.12,4,1,1.40,14,147.00,583154.00,208269.3,0.000,3.50,0
1788273530.487,2,10.0.0.200,0,0,0.00,180,623.00,33644.40,934.6,0.994,0.00,0
1788273530.487,2,10.0.0.11,5,1,1.80,0,0.00,0.00,0.0,0.000,0.00,0
1788273530.487,2,10.0.0.12,4,1,1.40,0,0.00,0.00,0.0,0.000,0.00,0
1788273532.477,1,10.0.0.200,0,0,0.00,1,623.00,33644.40,168222.0,0.000,4.00,0
1788273532.477,1,10.0.0.10,0,0,0.00,1,1148.80,66628.00,333140.0,0.000,4.00,1
1788273532.477,1,10.0.0.11,5,1,1.80,18,168.60,708038.80,196677.4,0.000,4.00,0
1788273532.477,1,10.0.0.12,4,1,1.60,15,153.00,593396.40,197798.8,0.000,4.00,0
1788273532.478,2,10.0.0.200,0,0,0.00,2,623.00,33644.40,84111.0,0.500,0.00,0
1788273532.478,2,10.0.0.11,5,1,1.80,0,0.00,0.00,0.0,0.000,0.00,0
1788273532.478,2,10.0.0.12,4,1,1.60,0,0.00,0.00,0.0,0.000,0.00,0
1788273534.478,1,10.0.0.200,0,0,0.00,1,623.00,33644.40,168222.0,0.000,1.50,0
1788273534.478,1,10.0.0.10,0,0,0.00,1,1148.80,66628.00,333140.0,0.000,1.50,1
1788273534.478,1,10.0.0.11,4,1,1.60,17,167.20,666395.20,195998.6,0.059,1.50,0
1788273534.478,1,10.0.0.12,3,1,1.20,15,158.60,624867.60,208289.2,0.000,1.50,0
1788273534.479,2,10.0.0.200,0,0,0.00,2,623.00,33644.40,84111.0,0.500,0.00,0
1788273534.479,2,10.0.0.11,4,1,1.60,0,0.00,0.00,0.0,0.000,0.00,0
1788273534.479,2,10.0.0.12,3,1,1.20,0,0.00,0.00,0.0,0.000,0.00,0
1788273536.479,1,10.0.0.200,0,0,0.00,1,623.00,33644.40,168222.0,0.000,4.00,0
1788273536.479,1,10.0.0.10,0,0,0.00,1,1148.80,66628.00,333140.0,0.000,4.00,1
1788273536.479,1,10.0.0.11,5,1,1.80,17,176.00,675965.60,198813.4,0.000,4.00,0
1788273536.479,1,10.0.0.12,3,1,1.60,15,146.00,583667.20,194555.7,0.000,4.00,0
1788273536.480,2,10.0.0.200,0,0,0.00,2,623.00,33644.40,84111.0,0.500,0.00,0
1788273536.480,2,10.0.0.11,5,1,1.80,0,0.00,0.00,0.0,0.000,0.00,0
1788273536.480,2,10.0.0.12,3,1,1.60,0,0.00,0.00,0.0,0.000,0.00,0
1788273538.482,1,10.0.0.200,0,0,0.00,1,623.00,33644.40,168222.0,0.000,2.50,0
1788273538.482,1,10.0.0.10,0,0,0.00,1,1148.80,66628.00,333140.0,0.000,2.50,1
1788273538.482,1,10.0.0.11,4,1,1.60,18,188.60,708767.60,196879.9,0.056,2.50,0
1788273538.482,1,10.0.0.12,3,1,1.20,14,153.20,552449.60,197303.4,0.000,2.50,0
1788273538.482,2,10.0.0.200,0,0,0.00,2,623.00,33644.40,84111.0,0.500,0.00,0
1788273538.482,2,10.0.0.11,4,1,1.60,0,0.00,0.00,0.0,0.000,0.00,0
1788273538.482,2,10.0.0.12,3,1,1.20,0,0.00,0.00,0.0,0.000,0.00,0
1788273540.482,1,10.0.0.200,3,1,0.60,1,623.60,33688.80,168444.0,0.000,4.00,0
1788273540.482,1,10.0.0.10,0,0,0.00,1,1150.60,66751.60,333758.0,0.000,4.00,1
1788273540.482,1,10.0.0.11,5,1,1.80,17,181.40,667923.60,196448.1,0.000,4.00,0
1788273540.482,1,10.0.0.12,4,1,1.40,13,137.40,541548.40,208287.8,0.000,4.00,0
1788273540.483,2,10.0.0.200,3,1,0.60,5,623.60,33688.80,33688.8,0.800,0.00,0
1788273540.483,2,10.0.0.11,5,1,1.80,0,0.00,0.00,0.0,0.000,0.00,0
1788273540.483,2,10.0.0.12,4,1,1.40,0,0.00,0.00,0.0,0.000,0.00,0
1788273542.484,1,10.0.0.200,3,1,0.60,1,623.60,33688.80,168444.0,0.000,4.00,0
1788273542.484,1,10.0.0.10,0,0,0.00,1,1150.60,66751.60,333758.0,0.000,4.00,1
1788273542.484,1,10.0.0.11,5,1,1.80,18,198.00,709400.00,197055.6,0.000,4.00,0
1788273542.484,1,10.0.0.12,3,1,1.40,15,147.00,595896.40,198632.1,0.000,4.00,0
1788273542.484,2,10.0.0.200,3,1,0.60,5,623.60,33688.80,33688.8,0.800,0.00,0
1788273542.484,2,10.0.0.11,5,1,1.80,0,0.00,0.00,0.0,0.000,0.00,0
1788273542.484,2,10.0.0.12,3,1,1.40,0,0.00,0.00,0.0,0.000,0.00,0
1788273544.486,2,10.0.0.200,0,0,0.00,5,623.60,33688.80,33688.8,0.800,5.50,0
1788273544.486,2,10.0.0.11,5,1,2.00,0,0.00,0.00,0.0,0.000,5.50,0
1788273544.486,2,10.0.0.12,3,1,1.80,0,0.00,0.00,0.0,0.000,5.50,0
1788273544.487,1,10.0.0.200,0,0,0.00,1,623.60,33688.80,168444.0,0.000,0.00,0
1788273544.487,1,10.0.0.10,0,0,0.00,1,1150.60,66751.60,333758.0,0.000,0.00,1
1788273544.487,1,10.0.0.11,5,1,2.00,19,225.40,793116.40,208714.8,0.000,0.00,0
1788273544.487,1,10.0.0.12,3,1,1.80,16,165.40,666276.40,208211.4,0.000,0.00,0
1788273546.486,1,10.0.0.200,0,0,0.00,1,623.60,33688.80,168444.0,0.000,2.00,0
1788273546.486,1,10.0.0.10,0,0,0.00,1,1150.60,66751.60,333758.0,0.000,2.00,1
1788273546.486,1,10.0.0.11,4,1,1.60,17,199.00,709454.00,208662.9,0.000,2.00,0
1788273546.486,1,10.0.0.12,4,1,1.60,15,137.00,583073.20,194357.7,0.000,2.00,0
1788273546.488,2,10.0.0.200,0,0,0.00,5,623.60,33688.80,33688.8,0.800,0.00,0
1788273546.488,2,10.0.0.11,4,1,1.60,0,0.00,0.00,0.0,0.000,0.00,0
1788273546.488,2,10.0.0.12,4,1,1.60,0,0.00,0.00,0.0,0.000,0.00,0
1788273548.490,1,10.0.0.200,0,0,0.00,1,623.60,33688.80,168444.0,0.000,3.50,0
1788273548.490,1,10.0.0.10,0,0,0.00,1,1150.60,66751.60,333758.0,0.000,3.50,1
1788273548.490,1,10.0.0.11,4,1,1.40,18,205.00,709850.00,197180.6,0.056,3.50,0
1788273548.490,1,10.0.0.12,4,1,1.20,16,130.00,622980.00,194681.2,0.062,3.50,0
1788273548.492,2,10.0.0.200,0,0,0.00,5,623.60,33688.80,33688.8,0.800,0.00,0
1788273548.492,2,10.0.0.11,4,1,1.40,0,0.00,0.00,0.0,0.000,0.00,0
1788273548.492,2,10.0.0.12,4,1,1.20,0,0.00,0.00,0.0,0.000,0.00,0
1788273550.496,1,10.0.0.200,0,0,0.00,1,623.60,33688.80,168444.0,0.000,3.50,0
1788273550.496,1,10.0.0.10,0,0,0.00,1,1150.60,66751.60,333758.0,0.000,3.50,1
1788273550.496,1,10.0.0.11,4,1,1.80,19,211.00,751206.00,197685.8,0.053,3.50,0
1788273550.496,1,10.0.0.12,3,1,1.40,16,136.00,631207.20,197252.2,0.000,3.50,0
1788273550.497,2,10.0.0.200,0,0,0.00,2,623.60,33688.80,84222.0,0.500,0.00,0
1788273550.497,2,10.0.0.11,4,1,1.80,0,0.00,0.00,0.0,0.000,0.00,0
1788273550.497,2,10.0.0.12,3,1,1.40,0,0.00,0.00,0.0,0.000,0.00,0
1788273552.497,1,10.0.0.200,0,0,0.00,1,623.60,33688.80,168444.0,0.000,3.00,0
1788273552.497,1,10.0.0.10,0,0,0.00,1,1150.60,66751.60,333758.0,0.000,3.00,1
1788273552.497,1,10.0.0.11,4,1,1.80,18,209.60,727831.20,202175.3,0.000,3.00,0
1788273552.497,1,10.0.0.12,4,1,1.60,16,145.00,624561.20,195175.4,0.000,3.00,0
1788273552.498,2,10.0.0.200,0,0,0.00,2,623.60,33688.80,84222.0,0.500,0.00,0
1788273552.498,2,10.0.0.11,4,1,1.80,0,0.00,0.00,0.0,0.000,0.00,0
1788273552.498,2,10.0.0.12,4,1,1.60,0,0.00,0.00,0.0,0.000,0.00,0
1788273554.494,1,10.0.0.200,0,0,0.00,1,623.60,33688.80,168444.0,0.000,2.00,0
1788273554.494,1,10.0.0.10,0,0,0.00,1,1150.60,66751.60,333758.0,0.000,2.00,1
1788273554.494,1,10.0.0.11,5,1,1.60,15,152.00,588407.20,196135.7,0.000,2.00,0
1788273554.494,1,10.0.0.12,5,1,1.40,13,121.40,499532.40,192127.8,0.077,2.00,0
1788273554.495,2,10.0.0.200,0,0,0.00,2,623.60,33688.80,84222.0,0.500,0.00,0
1788273554.495,2,10.0.0.11,5,1,1.60,0,0.00,0.00,0.0,0.000,0.00,0
1788273554.495,2,10.0.0.12,5,1,1.40,0,0.00,0.00,0.0,0.000,0.00,0
1788273556.496,1,10.0.0.200,0,0,0.00,1,623.60,33688.80,168444.0,0.000,2.00,0
1788273556.496,1,10.0.0.10,0,0,0.00,1,1150.60,66751.60,333758.0,0.000,2.00,1
1788273556.496,1,10.0.0.11,3,1,1.00,15,165.40,625316.40,208438.8,0.000,2.00,0
1788273556.496,1,10.0.0.12,4,1,1.00,14,145.80,542983.60,193922.7,0.000,2.00,0
1788273556.497,2,10.0.0.200,0,0,0.00,2,623.60,33688.80,84222.0,0.500,0.00,0
1788273556.497,2,10.0.0.11,3,1,1.00,0,0.00,0.00,0.0,0.000,0.00,0
1788273556.497,2,10.0.0.12,4,1,1.00,0,0.00,0.00,0.0,0.000,0.00,0
1788273558.497,1,10.0.0.200,0,0,0.00,1,623.60,33688.80,168444.0,0.000,4.00,0
1788273558.497,1,10.0.0.10,0,0,0.00,1,1150.60,66751.60,333758.0,0.000,4.00,1
1788273558.497,1,10.0.0.11,4,1,1.40,16,166.60,627145.20,195982.9,0.000,4.00,0
1788273558.497,1,10.0.0.12,4,1,1.40,15,157.20,583815.20,194605.1,0.067,4.00,0
1788273558.498,2,10.0.0.200,0,0,0.00,2,623.60,33688.80,84222.0,0.500,0.00,0
1788273558.498,2,10.0.0.11,4,1,1.40,0,0.00,0.00,0.0,0.000,0.00,0
1788273558.498,2,10.0.0.12,4,1,1.40,0,0.00,0.00,0.0,0.000,0.00,0
1788273560.501,1,10.0.0.200,0,0,0.00,1,623.60,33688.80,168444.0,0.000,1.50,0
1788273560.501,1,10.0.0.10,0,0,0.00,1,1150.60,66751.60,333758.0,0.000,1.50,1
1788273560.501,1,10.0.0.11,5,1,1.20,14,155.00,583670.00,208453.6,0.000,1.50,0
1788273560.501,1,10.0.0.12,4,1,1.40,15,157.60,583841.60,194613.9,0.067,1.50,0
1788273560.502,2,10.0.0.200,0,0,0.00,2,623.60,33688.80,84222.0,0.500,0.00,0
1788273560.502,2,10.0.0.11,5,1,1.20,0,0.00,0.00,0.0,0.000,0.00,0
1788273560.502,2,10.0.0.12,4,1,1.40,0,0.00,0.00,0.0,0.000,0.00,0
1788273562.501,1,10.0.0.200,0,0,0.00,1,623.60,33688.80,168444.0,0.000,3.00,0
1788273562.501,1,10.0.0.10,0,0,0.00,1,1150.60,66751.60,333758.0,0.000,3.00,1
1788273562.501,1,10.0.0.11,4,1,1.20,12,115.40,499136.40,207973.5,0.000,3.00,0
1788273562.501,1,10.0.0.12,4,1,1.40,14,140.40,542627.20,193795.4,0.000,3.00,0
1788273562.502,2,10.0.0.200,0,0,0.00,2,623.60,33688.80,84222.0,0.500,0.00,0
1788273562.502,2,10.0.0.11,4,1,1.20,0,0.00,0.00,0.0,0.000,0.00,0
1788273562.502,2,10.0.0.12,4,1,1.40,0,0.00,0.00,0.0,0.000,0.00,0
1788273564.501,1,10.0.0.200,0,0,0.00,1,623.60,33688.80,168444.0,0.000,2.50,0
1788273564.501,1,10.0.0.10,0,0,0.00,1,1150.60,66751.60,333758.0,0.000,2.50,1
1788273564.501,1,10.0.0.11,3,1,1.20,14,125.00,547402.80,195501.0,0.000,2.50,0
1788273564.501,1,10.0.0.12,4,1,1.20,14,131.80,541178.80,193278.1,0.071,2.50,0
1788273564.502,2,10.0.0.200,0,0,0.00,2,623.60,33688.80,84222.0,0.500,0.00,0
1788273564.502,2,10.0.0.11,3,1,1.20,0,0.00,0.00,0.0,0.000,0.00,0
1788273564.502,2,10.0.0.12,4,1,1.20,0,0.00,0.00,0.0,0.000,0.00,0
1788273566.504,1,10.0.0.200,0,0,0.00,1,623.60,33688.80,168444.0,0.000,1.00,0
1788273566.504,1,10.0.0.10,0,0,0.00,1,1150.60,66751.60,333758.0,0.000,1.00,1
1788273566.504,1,10.0.0.11,3,1,1.00,12,108.20,498661.20,207775.5,0.000,1.00,0
1788273566.504,1,10.0.0.12,4,1,1.00,13,131.20,541139.20,208130.5,0.000,1.00,0
1788273566.504,2,10.0.0.200,0,0,0.00,2,623.60,33688.80,84222.0,0.500,0.00,0
1788273566.504,2,10.0.0.11,3,1,1.00,0,0.00,0.00,0.0,0.000,0.00,0
1788273566.504,2,10.0.0.12,4,1,1.00,0,0.00,0.00,0.0,0.000,0.00,0
1788273568.503,1,10.0.0.200,0,0,0.00,1,623.60,33688.80,168444.0,0.000,4.00,0
1788273568.503,1,10.0.0.10,0,0,0.00,1,1150.60,66751.60,333758.0,0.000,4.00,1
1788273568.503,1,10.0.0.11,4,1,1.20,12,86.60,457156.40,190481.8,0.000,4.00,0
1788273568.503,1,10.0.0.12,4,1,1.00,11,111.00,457886.00,208130.0,0.000,4.00,0
1788273568.504,2,10.0.0.200,0,0,0.00,2,623.60,33688.80,84222.0,0.500,0.00,0
1788273568.504,2,10.0.0.11,4,1,1.20,0,0.00,0.00,0.0,0.000,0.00,0
1788273568.504,2,10.0.0.12,4,1,1.00,0,0.00,0.00,0.0,0.000,0.00,0
1788273570.505,1,10.0.0.200,0,0,0.00,1,623.60,33688.80,168444.0,0.000,1.00,0
1788273570.505,1,10.0.0.10,0,0,0.00,1,1150.60,66751.60,333758.0,0.000,1.00,1
1788273570.505,1,10.0.0.11,3,1,0.80,12,82.80,456024.80,190010.3,0.083,1.00,0
1788273570.505,1,10.0.0.12,3,1,0.60,10,88.80,415460.80,207730.4,0.000,1.00,0
1788273570.506,2,10.0.0.200,0,0,0.00,2,623.60,33688.80,84222.0,0.500,0.00,0
1788273570.506,2,10.0.0.11,3,1,0.80,0,0.00,0.00,0.0,0.000,0.00,0
1788273570.506,2,10.0.0.12,3,1,0.60,0,0.00,0.00,0.0,0.000,0.00,0
1788273572.506,1,10.0.0.200,0,0,0.00,1,623.60,33688.80,168444.0,0.000,7.00,0
1788273572.506,1,10.0.0.10,0,0,0.00,1,1150.60,66751.60,333758.0,0.000,7.00,1
1788273572.506,1,10.0.0.11,4,1,2.40,13,103.40,500094.00,192343.8,0.000,7.00,0
1788273572.506,1,10.0.0.12,5,1,1.20,10,120.80,417572.80,208786.4,0.000,7.00,0
1788273572.506,2,10.0.0.200,0,0,0.00,2,623.60,33688.80,84222.0,0.500,0.00,0
1788273572.506,2,10.0.0.11,4,1,2.40,0,0.00,0.00,0.0,0.000,0.00,0
1788273572.506,2,10.0.0.12,5,1,1.20,0,0.00,0.00,0.0,0.000,0.00,0
1788273574.505,1,10.0.0.200,0,0,0.00,1,623.60,33688.80,168444.0,0.000,2.50,0
1788273574.505,1,10.0.0.10,0,0,0.00,1,1150.60,66751.60,333758.0,0.000,2.50,1
1788273574.505,1,10.0.0.11,4,1,2.60,13,112.20,539897.20,207652.8,0.000,2.50,0
1788273574.505,1,10.0.0.12,4,1,1.40,12,137.80,460535.60,191889.8,0.000,2.50,0
1788273574.506,2,10.0.0.200,0,0,0.00,2,623.60,33688.80,84222.0,0.500,0.00,0
1788273574.506,2,10.0.0.11,4,1,2.60,0,0.00,0.00,0.0,0.000,0.00,0
1788273574.506,2,10.0.0.12,4,1,1.40,0,0.00,0.00,0.0,0.000,0.00,0
1788273576.508,1,10.0.0.200,0,0,0.00,1,623.60,33688.80,168444.0,0.000,1.50,0
1788273576.508,1,10.0.0.10,0,0,0.00,1,1150.60,66751.60,333758.0,0.000,1.50,1
1788273576.508,1,10.0.0.11,4,1,2.40,13,110.40,539778.40,207607.1,0.000,1.50,0
1788273576.508,1,10.0.0.12,4,1,1.20,11,121.00,458546.00,208430.0,0.000,1.50,0
1788273576.510,2,10.0.0.200,0,0,0.00,2,623.60,33688.80,84222.0,0.500,0.00,0
1788273576.510,2,10.0.0.11,4,1,2.40,0,0.00,0.00,0.0,0.000,0.00,0
1788273576.510,2,10.0.0.12,4,1,1.20,0,0.00,0.00,0.0,0.000,0.00,0
1788273578.509,1,10.0.0.200,0,0,0.00,1,623.60,33688.80,168444.0,0.000,1.50,0
1788273578.509,1,10.0.0.10,0,0,0.00,1,1150.60,66751.60,333758.0,0.000,1.50,1
1788273578.509,1,10.0.0.11,3,1,1.00,12,98.00,458210.40,190921.0,0.000,1.50,0
1788273578.509,1,10.0.0.12,2,1,0.60,10,113.40,417084.40,208542.2,0.000,1.50,0
1788273578.509,2,10.0.0.200,0,0,0.00,2,623.60,33688.80,84222.0,0.500,0.00,0
1788273578.509,2,10.0.0.11,3,1,1.00,0,0.00,0.00,0.0,0.000,0.00,0
1788273578.509,2,10.0.0.12,2,1,0.60,0,0.00,0.00,0.0,0.000,0.00,0
1788273580.511,2,10.0.0.200,0,0,0.00,2,623.60,33688.80,84222.0,0.500,2.00,0
1788273580.511,2,10.0.0.11,2,1,0.80,0,0.00,0.00,0.0,0.000,2.00,0
1788273580.511,2,10.0.0.12,2,1,0.60,0,0.00,0.00,0.0,0.000,2.00,0
1788273580.511,1,10.0.0.200,0,0,0.00,1,623.60,33688.80,168444.0,0.000,0.00,0
1788273580.511,1,10.0.0.10,0,0,0.00,1,1150.60,66751.60,333758.0,0.000,0.00,1
1788273580.511,1,10.0.0.11,2,1,0.80,13,106.00,499119.20,191968.9,0.000,0.00,0
1788273580.511,1,10.0.0.12,2,1,0.60,11,122.20,458625.20,208466.0,0.000,0.00,0
1788273582.513,1,10.0.0.10,3,1,0.60,1,1152.40,66875.20,334376.0,0.000,5.50,1
1788273582.513,1,10.0.0.200,3,1,0.60,1,624.20,33733.20,168666.0,0.000,5.50,0
1788273582.513,1,10.0.0.11,2,1,1.20,11,97.20,456987.20,207721.5,0.000,5.50,0
1788273582.513,1,10.0.0.12,3,1,1.20,10,89.20,415487.20,207743.6,0.000,5.50,0
1788273582.515,2,10.0.0.200,3,1,0.60,5,624.20,33733.20,33733.2,0.800,0.00,0
1788273582.515,2,10.0.0.10,3,1,0.60,3,1.20,79.20,132.0,0.000,0.00,1
1788273582.515,2,10.0.0.11,2,1,1.20,0,0.00,0.00,0.0,0.000,0.00,0
1788273582.515,2,10.0.0.12,3,1,1.20,0,0.00,0.00,0.0,0.000,0.00,0
1788273584.517,1,10.0.0.10,3,1,0.60,1,1152.40,66875.20,334376.0,0.000,3.50,1
1788273584.517,1,10.0.0.200,3,1,0.60,1,624.20,33733.20,168666.0,0.000,3.50,0
1788273584.517,1,10.0.0.11,3,1,1.40,13,102.60,499172.40,191989.4,0.000,3.50,0
1788273584.517,1,10.0.0.12,4,1,1.20,11,101.80,457278.80,207854.0,0.000,3.50,0
1788273584.518,2,10.0.0.200,3,1,0.60,5,624.20,33733.20,33733.2,0.800,0.00,0
1788273584.518,2,10.0.0.10,3,1,0.60,3,1.20,79.20,132.0,0.000,0.00,1
1788273584.518,2,10.0.0.11,3,1,1.40,0,0.00,0.00,0.0,0.000,0.00,0
1788273584.518,2,10.0.0.12,4,1,1.20,0,0.00,0.00,0.0,0.000,0.00,0
1788273586.524,1,10.0.0.200,0,0,0.00,1,624.20,33733.20,168666.0,0.000,6.00,0
1788273586.524,1,10.0.0.10,0,0,0.00,1,1152.40,66875.20,334376.0,0.000,6.00,1
1788273586.524,1,10.0.0.11,3,1,1.80,14,148.00,583208.00,208288.6,0.000,6.00,0
1788273586.524,1,10.0.0.12,4,1,1.60,13,117.60,540241.60,207785.2,0.000,6.00,0
1788273586.525,2,10.0.0.200,0,0,0.00,5,624.20,33733.20,33733.2,0.800,0.00,0
1788273586.525,2,10.0.0.10,0,0,0.00,3,1.20,79.20,132.0,0.000,0.00,1
1788273586.525,2,10.0.0.11,3,1,1.80,0,0.00,0.00,0.0,0.000,0.00,0
1788273586.525,2,10.0.0.12,4,1,1.60,0,0.00,0.00,0.0,0.000,0.00,0
1788273588.528,1,10.0.0.200,0,0,0.00,1,624.20,33733.20,168666.0,0.000,1.00,0
1788273588.528,1,10.0.0.10,0,0,0.00,1,1152.40,66875.20,334376.0,0.000,1.00,1
1788273588.528,1,10.0.0.11,3,1,1.40,14,147.60,583181.60,208279.1,0.000,1.00,0
1788273588.528,1,10.0.0.12,4,1,1.20,13,118.20,540281.20,207800.5,0.000,1.00,0
1788273588.531,2,10.0.0.200,0,0,0.00,5,624.20,33733.20,33733.2,0.800,0.00,0
1788273588.531,2,10.0.0.10,0,0,0.00,3,1.20,79.20,132.0,0.000,0.00,1
1788273588.531,2,10.0.0.11,3,1,1.40,0,0.00,0.00,0.0,0.000,0.00,0
1788273588.531,2,10.0.0.12,4,1,1.20,0,0.00,0.00,0.0,0.000,0.00,0
1788273590.521,1,10.0.0.200,0,0,0.00,1,624.20,33733.20,168666.0,0.000,3.00,0
1788273590.521,1,10.0.0.10,0,0,0.00,1,1152.40,66875.20,334376.0,0.000,3.00,1
1788273590.521,1,10.0.0.11,5,1,1.20,15,156.60,624735.60,208245.2,0.000,3.00,0
1788273590.521,1,10.0.0.12,4,1,1.20,14,126.20,541690.00,193460.7,0.000,3.00,0
1788273590.522,2,10.0.0.200,0,0,0.00,5,624.20,33733.20,33733.2,0.800,0.00,0
1788273590.522,2,10.0.0.10,0,0,0.00,3,1.20,79.20,132.0,0.000,0.00,1
1788273590.522,2,10.0.0.11,5,1,1.20,0,0.00,0.00,0.0,0.000,0.00,0
1788273590.522,2,10.0.0.12,4,1,1.20,0,0.00,0.00,0.0,0.000,0.00,0
1788273592.522,1,10.0.0.200,0,0,0.00,1,624.20,33733.20,168666.0,0.000,3.00,0
1788273592.522,1,10.0.0.10,0,0,0.00,1,1152.40,66875.20,334376.0,0.000,3.00,1
1788273592.522,1,10.0.0.11,5,1,1.60,16,151.00,624957.20,195299.1,0.000,3.00,0
1788273592.522,1,10.0.0.12,5,1,1.20,13,118.80,540320.80,207815.7,0.000,3.00,0
1788273592.522,2,10.0.0.200,0,0,0.00,2,624.20,33733.20,84333.0,0.500,0.00,0
1788273592.522,2,10.0.0.11,5,1,1.60,0,0.00,0.00,0.0,0.000,0.00,0
1788273592.522,2,10.0.0.12,5,1,1.20,0,0.00,0.00,0.0,0.000,0.00,0
1788273594.526,1,10.0.0.200,0,0,0.00,1,624.20,33733.20,168666.0,0.000,1.00,0
1788273594.526,1,10.0.0.10,0,0,0.00,1,1152.40,66875.20,334376.0,0.000,1.00,1
1788273594.526,1,10.0.0.11,3,1,1.20,14,143.20,582891.20,208175.4,0.000,1.00,0
1788273594.526,1,10.0.0.12,3,1,1.00,11,90.40,456526.40,207512.0,0.000,1.00,0
1788273594.527,2,10.0.0.200,0,0,0.00,2,624.20,33733.20,84333.0,0.500,0.00,0
1788273594.527,2,10.0.0.11,3,1,1.20,0,0.00,0.00,0.0,0.000,0.00,0
1788273594.527,2,10.0.0.12,3,1,1.00,0,0.00,0.00,0.0,0.000,0.00,0
1788273596.526,1,10.0.0.200,0,0,0.00,1,624.20,33733.20,168666.0,0.000,3.00,0
1788273596.526,1,10.0.0.10,0,0,0.00,1,1152.40,66875.20,334376.0,0.000,3.00,1
1788273596.526,1,10.0.0.11,4,1,1.40,13,97.60,498552.80,191751.1,0.000,3.00,0
1788273596.526,1,10.0.0.12,4,1,1.00,9,81.40,374012.40,207784.7,0.000,3.00,0
1788273596.527,2,10.0.0.200,0,0,0.00,2,624.20,33733.20,84333.0,0.500,0.00,0
1788273596.527,2,10.0.0.11,4,1,1.40,0,0.00,0.00,0.0,0.000,0.00,0
1788273596.527,2,10.0.0.12,4,1,1.00,0,0.00,0.00,0.0,0.000,0.00,0
1788273598.531,1,10.0.0.200,0,0,0.00,1,624.20,33733.20,168666.0,0.000,3.00,0
1788273598.531,1,10.0.0.10,0,0,0.00,1,1152.40,66875.20,334376.0,0.000,3.00,1
1788273598.531,1,10.0.0.11,5,1,1.40,15,119.40,622280.40,207426.8,0.000,3.00,0
1788273598.531,1,10.0.0.12,3,1,1.00,11,104.60,457463.60,207938.0,0.000,3.00,0
1788273598.532,2,10.0.0.200,0,0,0.00,2,624.20,33733.20,84333.0,0.500,0.00,0
