timestamp,dpid,src_ip,distinct_dports,distinct_dst_ips,new_flows_per_s,active_flows,pkts_per_s,bytes_per_s,avg_bytes_per_flow,single_pkt_flow_ratio,packet_in_per_s
1788187181.775,2,10.0.0.11,4,1,1.20,0,0.00,0.00,0.0,0.000,0.00
1788187181.775,2,10.0.0.13,0,0,0.00,1,680.20,145562.80,727814.0,0.000,0.00
1788187181.775,2,10.0.0.12,5,1,1.80,0,0.00,0.00,0.0,0.000,0.00
1788187181.775,2,10.0.0.200,0,0,0.00,2,0.00,0.00,0.0,1.000,0.00
1788187183.775,1,10.0.0.11,3,1,1.40,14,11.80,1049.40,374.8,0.000,5.00
1788187183.775,1,10.0.0.13,0,0,0.00,1,700.40,149885.60,749428.0,0.000,5.00
1788187183.775,1,10.0.0.12,5,1,2.00,19,16.20,1711.60,450.4,0.000,5.00
1788187183.778,2,10.0.0.11,3,1,1.40,0,0.00,0.00,0.0,0.000,0.00
1788187183.778,2,10.0.0.13,0,0,0.00,1,700.40,149885.60,749428.0,0.000,0.00
1788187183.778,2,10.0.0.12,5,1,2.00,0,0.00,0.00,0.0,0.000,0.00
1788187183.778,2,10.0.0.200,0,0,0.00,2,0.00,0.00,0.0,1.000,0.00
1788187185.778,1,10.0.0.11,4,1,1.80,15,12.40,1123.40,374.5,0.000,4.50
1788187185.778,1,10.0.0.13,0,0,0.00,1,719.40,153951.60,769758.0,0.000,4.50
1788187185.778,1,10.0.0.12,5,1,2.80,23,20.00,2086.80,453.7,0.000,4.50
1788187185.781,2,10.0.0.11,4,1,1.80,0,0.00,0.00,0.0,0.000,0.00
1788187185.781,2,10.0.0.13,0,0,0.00,1,719.40,153951.60,769758.0,0.000,0.00
1788187185.781,2,10.0.0.12,5,1,2.80,0,0.00,0.00,0.0,0.000,0.00
1788187185.781,2,10.0.0.200,0,0,0.00,2,0.00,0.00,0.0,1.000,0.00
1788187187.779,1,10.0.0.11,4,1,1.80,16,14.00,1301.60,406.8,0.000,4.00
1788187187.779,1,10.0.0.13,0,0,0.00,1,738.80,158103.20,790516.0,0.000,4.00
1788187187.779,1,10.0.0.12,5,1,2.60,22,19.60,2069.00,470.2,0.000,4.00
1788187187.782,2,10.0.0.11,4,1,1.80,0,0.00,0.00,0.0,0.000,0.00
1788187187.782,2,10.0.0.13,0,0,0.00,1,738.80,158103.20,790516.0,0.000,0.00
1788187187.782,2,10.0.0.12,5,1,2.60,0,0.00,0.00,0.0,0.000,0.00
1788187187.782,2,10.0.0.200,0,0,0.00,2,0.00,0.00,0.0,1.000,0.00
1788187189.782,1,10.0.0.11,4,1,2.40,20,16.80,1660.20,415.1,0.000,5.00
1788187189.782,1,10.0.0.13,0,0,0.00,1,757.60,162126.40,810632.0,0.000,5.00
1788187189.782,1,10.0.0.12,3,1,2.40,24,21.80,2323.40,484.0,0.000,5.00
1788187189.785,2,10.0.0.11,4,1,2.40,0,0.00,0.00,0.0,0.000,0.00
1788187189.785,2,10.0.0.13,0,0,0.00,1,757.60,162126.40,810632.0,0.000,0.00
1788187189.785,2,10.0.0.12,3,1,2.40,0,0.00,0.00,0.0,0.000,0.00
1788187189.785,2,10.0.0.200,0,0,0.00,2,0.00,0.00,0.0,1.000,0.00
1788187191.818,1,10.0.0.11,5,1,1.80,19,15.80,1568.40,412.7,0.000,2.50
1788187191.818,1,10.0.0.13,0,0,0.00,1,776.60,166192.40,830962.0,0.000,2.50
1788187191.818,1,10.0.0.12,3,1,1.60,24,21.00,2220.20,462.5,0.000,2.50
1788187191.821,2,10.0.0.11,5,1,1.80,0,0.00,0.00,0.0,0.000,0.00
1788187191.821,2,10.0.0.13,0,0,0.00,1,776.60,166192.40,830962.0,0.000,0.00
1788187191.821,2,10.0.0.12,3,1,1.60,0,0.00,0.00,0.0,0.000,0.00
1788187191.821,2,10.0.0.200,0,0,0.00,2,0.00,0.00,0.0,1.000,0.00
1788187193.784,1,10.0.0.11,5,1,2.60,22,18.00,1787.20,406.2,0.000,5.00
1788187193.784,1,10.0.0.13,0,0,0.00,1,794.40,170001.60,850008.0,0.000,5.00
1788187193.784,1,10.0.0.12,4,1,1.60,22,20.00,2079.40,472.6,0.000,5.00
1788187193.786,2,10.0.0.11,5,1,2.60,0,0.00,0.00,0.0,0.000,0.00
1788187193.786,2,10.0.0.13,0,0,0.00,1,794.40,170001.60,850008.0,0.000,0.00
1788187193.786,2,10.0.0.12,4,1,1.60,0,0.00,0.00,0.0,0.000,0.00
1788187193.786,2,10.0.0.200,0,0,0.00,2,0.00,0.00,0.0,1.000,0.00
1788187195.785,1,10.0.0.11,5,1,2.00,22,18.20,1795.20,408.0,0.000,3.00
1788187195.785,1,10.0.0.13,0,0,0.00,1,817.80,175009.20,875046.0,0.000,3.00
1788187195.785,1,10.0.0.12,4,1,1.40,17,16.20,1656.20,487.1,0.000,3.00
1788187195.789,2,10.0.0.11,5,1,2.00,0,0.00,0.00,0.0,0.000,0.00
1788187195.789,2,10.0.0.13,0,0,0.00,1,818.00,175052.00,875260.0,0.000,0.00
1788187195.789,2,10.0.0.12,4,1,1.40,0,0.00,0.00,0.0,0.000,0.00
1788187195.789,2,10.0.0.200,0,0,0.00,2,0.00,0.00,0.0,1.000,0.00
1788187197.791,1,10.0.0.11,5,1,1.80,20,16.60,1617.00,404.2,0.000,3.50
1788187197.791,1,10.0.0.13,0,0,0.00,1,836.60,179032.40,895162.0,0.000,3.50
1788187197.791,1,10.0.0.12,5,1,1.80,18,16.60,1654.40,459.6,0.000,3.50
1788187197.794,2,10.0.0.11,5,1,1.80,0,0.00,0.00,0.0,0.000,0.00
1788187197.794,2,10.0.0.13,0,0,0.00,1,836.60,179032.40,895162.0,0.000,0.00
1788187197.794,2,10.0.0.12,5,1,1.80,0,0.00,0.00,0.0,0.000,0.00
1788187197.794,2,10.0.0.200,0,0,0.00,2,0.00,0.00,0.0,1.000,0.00
1788187199.791,1,10.0.0.11,5,1,1.40,19,16.20,1582.00,416.3,0.000,2.00
1788187199.791,1,10.0.0.13,0,0,0.00,1,855.20,183012.80,915064.0,0.000,2.00
1788187199.791,1,10.0.0.12,5,1,1.20,14,13.20,1253.00,447.5,0.000,2.00
1788187199.794,2,10.0.0.11,5,1,1.40,0,0.00,0.00,0.0,0.000,0.00
1788187199.794,2,10.0.0.13,0,0,0.00,1,855.20,183012.80,915064.0,0.000,0.00
1788187199.794,2,10.0.0.12,5,1,1.20,0,0.00,0.00,0.0,0.000,0.00
1788187199.794,2,10.0.0.200,0,0,0.00,2,0.00,0.00,0.0,1.000,0.00
1788187201.792,1,10.0.0.11,5,1,1.60,18,15.60,1572.80,436.9,0.000,2.50
1788187201.792,1,10.0.0.13,0,0,0.00,1,875.00,187250.00,936250.0,0.000,2.50
1788187201.792,1,10.0.0.12,4,1,1.20,14,12.40,1199.40,428.4,0.000,2.50
1788187201.794,2,10.0.0.11,5,1,1.60,0,0.00,0.00,0.0,0.000,0.00
1788187201.794,2,10.0.0.13,0,0,0.00,1,875.00,187250.00,936250.0,0.000,0.00
1788187201.794,2,10.0.0.12,4,1,1.20,0,0.00,0.00,0.0,0.000,0.00
1788187201.794,2,10.0.0.200,0,0,0.00,2,0.00,0.00,0.0,1.000,0.00
1788187203.793,1,10.0.0.11,4,1,1.00,13,11.40,1237.00,475.8,0.000,2.00
1788187203.793,1,10.0.0.13,0,0,0.00,1,894.00,191316.00,956580.0,0.000,2.00
1788187203.793,1,10.0.0.12,3,1,1.00,13,11.60,1063.00,408.8,0.000,2.00
1788187203.796,2,10.0.0.11,4,1,1.00,0,0.00,0.00,0.0,0.000,0.00
1788187203.796,2,10.0.0.13,0,0,0.00,1,894.00,191316.00,956580.0,0.000,0.00
1788187203.796,2,10.0.0.12,3,1,1.00,0,0.00,0.00,0.0,0.000,0.00
1788187203.796,2,10.0.0.200,0,0,0.00,2,0.00,0.00,0.0,1.000,0.00
1788187205.793,1,10.0.0.11,4,1,1.20,13,11.20,1295.40,498.2,0.000,3.50
1788187205.793,1,10.0.0.13,0,0,0.00,1,915.00,195810.00,979050.0,0.000,3.50
1788187205.793,1,10.0.0.12,4,1,1.60,14,13.40,1223.40,436.9,0.000,3.50
1788187205.796,2,10.0.0.11,4,1,1.20,0,0.00,0.00,0.0,0.000,0.00
1788187205.796,2,10.0.0.13,0,0,0.00,1,915.00,195810.00,979050.0,0.000,0.00
1788187205.796,2,10.0.0.12,4,1,1.60,0,0.00,0.00,0.0,0.000,0.00
1788187205.796,2,10.0.0.200,0,0,0.00,2,0.00,0.00,0.0,1.000,0.00
1788187207.796,1,10.0.0.11,4,1,1.60,15,13.80,1522.20,507.4,0.000,5.00
1788187207.796,1,10.0.0.13,0,0,0.00,1,934.80,200047.20,1000236.0,0.000,5.00
1788187207.796,1,10.0.0.12,5,1,2.20,15,13.80,1286.20,428.7,0.000,5.00
1788187207.799,2,10.0.0.11,4,1,1.60,0,0.00,0.00,0.0,0.000,0.00
1788187207.799,2,10.0.0.13,0,0,0.00,1,934.80,200047.20,1000236.0,0.000,0.00
1788187207.799,2,10.0.0.12,5,1,2.20,0,0.00,0.00,0.0,0.000,0.00
1788187207.799,2,10.0.0.200,0,0,0.00,2,0.00,0.00,0.0,1.000,0.00
1788187209.795,1,10.0.0.11,4,1,1.80,13,12.20,1301.80,500.7,0.000,1.50
1788187209.795,1,10.0.0.13,0,0,0.00,1,953.00,203942.00,1019710.0,0.000,1.50
1788187209.795,1,10.0.0.12,5,1,1.40,16,15.00,1457.00,455.3,0.000,1.50
1788187209.798,2,10.0.0.11,4,1,1.80,0,0.00,0.00,0.0,0.000,0.00
1788187209.798,2,10.0.0.13,0,0,0.00,1,953.20,203984.80,1019924.0,0.000,0.00
1788187209.798,2,10.0.0.12,5,1,1.40,0,0.00,0.00,0.0,0.000,0.00
1788187209.798,2,10.0.0.200,0,0,0.00,2,0.00,0.00,0.0,1.000,0.00
1788187211.798,1,10.0.0.11,3,1,1.40,14,13.40,1411.00,503.9,0.000,3.50
1788187211.798,1,10.0.0.13,0,0,0.00,1,974.60,208564.40,1042822.0,0.000,3.50
1788187211.798,1,10.0.0.12,5,1,2.00,17,15.20,1594.60,469.0,0.000,3.50
1788187211.801,2,10.0.0.11,3,1,1.40,0,0.00,0.00,0.0,0.000,0.00
1788187211.801,2,10.0.0.13,0,0,0.00,1,974.60,208564.40,1042822.0,0.000,0.00
1788187211.801,2,10.0.0.12,5,1,2.00,0,0.00,0.00,0.0,0.000,0.00
1788187211.801,2,10.0.0.200,0,0,0.00,2,0.00,0.00,0.0,1.000,0.00
1788187213.800,1,10.0.0.11,5,1,1.40,16,14.40,1492.80,466.5,0.000,3.00
1788187213.800,1,10.0.0.13,0,0,0.00,1,992.60,212416.40,1062082.0,0.000,3.00
1788187213.800,1,10.0.0.12,3,1,1.40,17,16.20,1672.20,491.8,0.000,3.00
1788187213.803,2,10.0.0.11,5,1,1.40,0,0.00,0.00,0.0,0.000,0.00
1788187213.803,2,10.0.0.13,0,0,0.00,1,992.60,212416.40,1062082.0,0.000,0.00
1788187213.803,2,10.0.0.12,3,1,1.40,0,0.00,0.00,0.0,0.000,0.00
1788187213.803,2,10.0.0.200,0,0,0.00,2,0.00,0.00,0.0,1.000,0.00
1788187215.800,1,10.0.0.11,5,1,1.40,16,14.20,1456.00,455.0,0.000,2.00
1788187215.800,1,10.0.0.13,0,0,0.00,1,1014.20,217038.80,1085194.0,0.000,2.00
1788187215.800,1,10.0.0.12,3,1,0.80,14,13.20,1383.80,494.2,0.000,2.00
1788187215.803,2,10.0.0.11,5,1,1.40,0,0.00,0.00,0.0,0.000,0.00
1788187215.803,2,10.0.0.13,0,0,0.00,1,1014.20,217038.80,1085194.0,0.000,0.00
1788187215.803,2,10.0.0.12,3,1,0.80,0,0.00,0.00,0.0,0.000,0.00
1788187215.803,2,10.0.0.200,0,0,0.00,2,0.00,0.00,0.0,1.000,0.00
1788187217.802,1,10.0.0.11,4,1,1.00,13,11.40,1180.40,454.0,0.000,2.50
1788187217.802,1,10.0.0.13,0,0,0.00,1,1032.00,220848.00,1104240.0,0.000,2.50
1788187217.802,1,10.0.0.12,3,1,1.00,13,12.20,1295.80,498.4,0.000,2.50
1788187217.804,2,10.0.0.11,4,1,1.00,0,0.00,0.00,0.0,0.000,0.00
1788187217.804,2,10.0.0.13,0,0,0.00,1,1032.00,220848.00,1104240.0,0.000,0.00
1788187217.804,2,10.0.0.12,3,1,1.00,0,0.00,0.00,0.0,0.000,0.00
1788187217.804,2,10.0.0.200,0,0,0.00,2,0.00,0.00,0.0,1.000,0.00
1788187219.805,1,10.0.0.11,4,1,1.40,15,12.80,1370.00,456.7,0.000,4.00
1788187219.805,1,10.0.0.13,0,0,0.00,1,1053.20,225384.80,1126924.0,0.000,4.00
1788187219.805,1,10.0.0.12,4,1,1.60,15,14.20,1495.20,498.4,0.000,4.00
1788187219.808,2,10.0.0.11,4,1,1.40,0,0.00,0.00,0.0,0.000,0.00
1788187219.808,2,10.0.0.13,0,0,0.00,1,1053.20,225384.80,1126924.0,0.000,0.00
1788187219.808,2,10.0.0.12,4,1,1.60,0,0.00,0.00,0.0,0.000,0.00
1788187219.808,2,10.0.0.200,0,0,0.00,2,0.00,0.00,0.0,1.000,0.00
1788187221.807,1,10.0.0.11,5,1,1.80,17,14.40,1468.20,431.8,0.000,4.00
1788187221.807,1,10.0.0.13,0,0,0.00,1,1068.80,228723.20,1143616.0,0.000,4.00
1788187221.807,1,10.0.0.12,4,1,2.20,15,14.40,1524.60,508.2,0.000,4.00
1788187221.810,2,10.0.0.11,5,1,1.80,0,0.00,0.00,0.0,0.000,0.00
1788187221.810,2,10.0.0.13,0,0,0.00,1,1068.80,228723.20,1143616.0,0.000,0.00
1788187221.810,2,10.0.0.12,4,1,2.20,0,0.00,0.00,0.0,0.000,0.00
1788187221.810,2,10.0.0.200,0,0,0.00,2,0.00,0.00,0.0,1.000,0.00
1788187223.809,1,10.0.0.11,5,1,2.20,17,14.40,1553.00,456.8,0.000,4.00
1788187223.809,1,10.0.0.13,0,0,0.00,1,1091.40,233559.60,1167798.0,0.000,4.00
1788187223.809,1,10.0.0.12,4,1,1.60,16,16.00,1709.80,534.3,0.000,4.00
1788187223.812,2,10.0.0.11,5,1,2.20,0,0.00,0.00,0.0,0.000,0.00
1788187223.812,2,10.0.0.13,0,0,0.00,1,1091.40,233559.60,1167798.0,0.000,0.00
1788187223.812,2,10.0.0.12,4,1,1.60,0,0.00,0.00,0.0,0.000,0.00
1788187223.812,2,10.0.0.200,0,0,0.00,2,0.00,0.00,0.0,1.000,0.00
1788187225.812,1,10.0.0.11,5,1,1.80,18,15.80,1678.60,466.3,0.000,1.50
1788187225.812,1,10.0.0.13,0,0,0.00,1,1109.60,237454.40,1187272.0,0.000,1.50
1788187225.812,1,10.0.0.12,4,1,1.20,16,16.00,1764.60,551.4,0.000,1.50
1788187225.816,2,10.0.0.11,4,1,1.60,0,0.00,0.00,0.0,0.000,0.00
1788187225.816,2,10.0.0.13,0,0,0.00,1,1109.80,237497.20,1187486.0,0.000,0.00
1788187225.816,2,10.0.0.12,4,1,1.20,0,0.00,0.00,0.0,0.000,0.00
1788187225.816,2,10.0.0.200,0,0,0.00,2,0.00,0.00,0.0,1.000,0.00
1788187227.815,1,10.0.0.11,3,1,1.20,18,15.20,1597.00,443.6,0.000,3.00
1788187227.815,1,10.0.0.13,0,0,0.00,1,1131.40,242119.60,1210598.0,0.000,3.00
1788187227.815,1,10.0.0.12,4,1,1.20,15,15.20,1633.20,544.4,0.000,3.00
1788187227.818,2,10.0.0.11,3,1,1.20,0,0.00,0.00,0.0,0.000,0.00
1788187227.818,2,10.0.0.13,0,0,0.00,1,1131.40,242119.60,1210598.0,0.000,0.00
1788187227.818,2,10.0.0.12,4,1,1.20,0,0.00,0.00,0.0,0.000,0.00
1788187227.818,2,10.0.0.200,0,0,0.00,2,0.00,0.00,0.0,1.000,0.00
1788187229.814,1,10.0.0.11,4,1,1.20,18,16.20,1696.80,471.3,0.000,3.00
1788187229.814,1,10.0.0.13,0,0,0.00,1,1147.80,245629.20,1228146.0,0.000,3.00
1788187229.814,1,10.0.0.12,5,1,1.20,14,13.80,1462.60,522.4,0.000,3.00
1788187229.817,2,10.0.0.11,4,1,1.20,0,0.00,0.00,0.0,0.000,0.00
1788187229.817,2,10.0.0.13,0,0,0.00,1,1147.80,245629.20,1228146.0,0.000,0.00
1788187229.817,2,10.0.0.12,5,1,1.20,0,0.00,0.00,0.0,0.000,0.00
1788187229.817,2,10.0.0.200,0,0,0.00,2,0.00,0.00,0.0,1.000,0.00
1788187231.815,1,10.0.0.11,4,1,1.40,15,13.60,1411.00,470.3,0.000,2.50
1788187231.815,1,10.0.0.13,0,0,0.00,1,1169.00,250166.00,1250830.0,0.000,2.50
1788187231.815,1,10.0.0.12,3,1,1.20,13,12.80,1301.60,500.6,0.000,2.50
1788187231.817,2,10.0.0.11,4,1,1.40,0,0.00,0.00,0.0,0.000,0.00
1788187231.817,2,10.0.0.13,0,0,0.00,1,1169.00,250166.00,1250830.0,0.000,0.00
1788187231.817,2,10.0.0.12,3,1,1.20,0,0.00,0.00,0.0,0.000,0.00
1788187231.817,2,10.0.0.200,0,0,0.00,2,0.00,0.00,0.0,1.000,0.00
1788187233.816,1,10.0.0.11,4,1,1.60,15,13.00,1302.40,434.1,0.000,5.00
1788187233.816,1,10.0.0.13,0,0,0.00,1,1190.20,254702.80,1273514.0,0.000,5.00
1788187233.816,1,10.0.0.12,5,1,2.00,15,14.00,1390.60,463.5,0.000,5.00
1788187233.819,2,10.0.0.11,4,1,1.60,0,0.00,0.00,0.0,0.000,0.00
1788187233.819,2,10.0.0.13,0,0,0.00,1,1190.20,254702.80,1273514.0,0.000,0.00
1788187233.819,2,10.0.0.12,5,1,2.00,0,0.00,0.00,0.0,0.000,0.00
1788187233.819,2,10.0.0.200,0,0,0.00,2,0.00,0.00,0.0,1.000,0.00
1788187235.817,1,10.0.0.11,3,1,1.00,14,12.60,1243.80,444.2,0.000,0.50
1788187235.817,1,10.0.0.13,0,0,0.00,1,1207.00,258298.00,1291490.0,0.000,0.50
1788187235.817,1,10.0.0.12,5,1,1.20,14,12.60,1216.60,434.5,0.000,0.50
1788187235.819,2,10.0.0.11,3,1,1.00,0,0.00,0.00,0.0,0.000,0.00
1788187235.819,2,10.0.0.13,0,0,0.00,1,1207.00,258298.00,1291490.0,0.000,0.00
1788187235.819,2,10.0.0.12,5,1,1.20,0,0.00,0.00,0.0,0.000,0.00
1788187235.819,2,10.0.0.200,0,0,0.00,2,0.00,0.00,0.0,1.000,0.00
1788187237.822,2,10.0.0.11,4,1,1.80,0,0.00,0.00,0.0,0.000,4.50
1788187237.822,2,10.0.0.13,0,0,0.00,1,1227.00,262578.00,1312890.0,0.000,4.50
1788187237.822,2,10.0.0.12,3,1,1.40,0,0.00,0.00,0.0,0.000,4.50
1788187237.822,2,10.0.0.200,0,0,0.00,2,0.00,0.00,0.0,1.000,4.50
1788187237.822,1,10.0.0.11,4,1,1.80,16,13.80,1383.80,432.4,0.000,0.00
1788187237.822,1,10.0.0.13,0,0,0.00,1,1227.00,262578.00,1312890.0,0.000,0.00
1788187237.822,1,10.0.0.12,3,1,1.40,16,14.40,1453.60,454.2,0.000,0.00
1788187239.820,1,10.0.0.11,4,1,1.60,16,13.80,1306.00,408.1,0.000,2.00
1788187239.820,1,10.0.0.13,0,0,0.00,1,1248.40,267157.60,1335788.0,0.000,2.00
1788187239.820,1,10.0.0.12,3,1,1.00,13,11.80,1190.60,457.9,0.000,2.00
1788187239.822,2,10.0.0.11,4,1,1.60,0,0.00,0.00,0.0,0.000,0.00
1788187239.822,2,10.0.0.13,0,0,0.00,1,1248.40,267157.60,1335788.0,0.000,0.00
1788187239.822,2,10.0.0.12,3,1,1.00,0,0.00,0.00,0.0,0.000,0.00
1788187239.822,2,10.0.0.200,0,0,0.00,2,0.00,0.00,0.0,1.000,0.00
1788187241.824,1,10.0.0.11,5,1,3.00,21,19.00,1893.00,450.7,0.000,5.50
1788187241.824,1,10.0.0.13,0,0,0.00,1,1267.60,271266.40,1356332.0,0.000,5.50
1788187241.824,1,10.0.0.12,5,1,1.00,14,12.80,1286.60,459.5,0.000,5.50
1788187241.827,2,10.0.0.11,5,1,3.00,0,0.00,0.00,0.0,0.000,0.00
1788187241.827,2,10.0.0.13,0,0,0.00,1,1267.60,271266.40,1356332.0,0.000,0.00
1788187241.827,2,10.0.0.12,5,1,1.00,0,0.00,0.00,0.0,0.000,0.00
1788187241.827,2,10.0.0.200,0,0,0.00,2,0.00,0.00,0.0,1.000,0.00
1788187243.824,1,10.0.0.11,5,1,2.40,22,20.20,2010.40,456.9,0.000,5.00
1788187243.824,1,10.0.0.13,0,0,0.00,1,1284.80,274947.20,1374736.0,0.000,5.00
1788187243.824,1,10.0.0.12,4,1,2.00,14,13.80,1316.00,470.0,0.000,5.00
1788187243.827,2,10.0.0.11,5,1,2.40,0,0.00,0.00,0.0,0.000,0.00
1788187243.827,2,10.0.0.13,0,0,0.00,1,1284.80,274947.20,1374736.0,0.000,0.00
1788187243.827,2,10.0.0.12,4,1,2.00,0,0.00,0.00,0.0,0.000,0.00
1788187243.827,2,10.0.0.200,0,0,0.00,2,0.00,0.00,0.0,1.000,0.00
1788187245.828,1,10.0.0.11,3,1,2.00,22,20.40,1993.60,453.1,0.000,4.50
1788187245.828,1,10.0.0.13,0,0,0.00,1,1304.20,279098.80,1395494.0,0.000,4.50
1788187245.828,1,10.0.0.12,4,1,3.00,19,17.80,1697.00,446.6,0.000,4.50
1788187245.831,2,10.0.0.11,3,1,2.00,0,0.00,0.00,0.0,0.000,0.00
1788187245.831,2,10.0.0.13,0,0,0.00,1,1304.20,279098.80,1395494.0,0.000,0.00
1788187245.831,2,10.0.0.12,4,1,3.00,0,0.00,0.00,0.0,0.000,0.00
1788187245.831,2,10.0.0.200,0,0,0.00,2,0.00,0.00,0.0,1.000,0.00
1788187247.831,1,10.0.0.11,3,1,1.80,21,19.80,1986.40,473.0,0.000,2.00
1788187247.831,1,10.0.0.13,0,0,0.00,1,1325.80,283721.20,1418606.0,0.000,2.00
1788187247.831,1,10.0.0.12,4,1,2.00,15,13.20,1232.20,410.7,0.067,2.00
1788187247.834,2,10.0.0.11,3,1,1.80,0,0.00,0.00,0.0,0.000,0.00
1788187247.834,2,10.0.0.13,0,0,0.00,1,1325.80,283721.20,1418606.0,0.000,0.00
1788187247.834,2,10.0.0.12,4,1,2.00,0,0.00,0.00,0.0,0.000,0.00
1788187247.834,2,10.0.0.200,0,0,0.00,2,0.00,0.00,0.0,1.000,0.00
1788187249.842,1,10.0.0.11,3,1,1.20,20,19.00,1976.80,494.2,0.000,3.50
1788187249.842,1,10.0.0.13,0,0,0.00,1,1345.80,288001.20,1440006.0,0.000,3.50
1788187249.842,1,10.0.0.12,3,1,1.40,17,15.80,1517.60,446.4,0.000,3.50
1788187249.846,2,10.0.0.11,3,1,1.20,0,0.00,0.00,0.0,0.000,0.00
1788187249.846,2,10.0.0.13,0,0,0.00,1,1345.80,288001.20,1440006.0,0.000,0.00
1788187249.846,2,10.0.0.12,3,1,1.40,0,0.00,0.00,0.0,0.000,0.00
1788187249.846,2,10.0.0.200,0,0,0.00,2,0.00,0.00,0.0,1.000,0.00
1788187251.829,1,10.0.0.11,4,1,1.00,14,12.80,1363.00,486.8,0.000,2.50
1788187251.829,1,10.0.0.13,0,0,0.00,1,1365.60,292238.40,1461192.0,0.000,2.50
1788187251.829,1,10.0.0.12,3,1,1.60,17,16.80,1604.60,471.9,0.000,2.50
1788187251.833,2,10.0.0.11,4,1,1.00,0,0.00,0.00,0.0,0.000,0.00
1788187251.833,2,10.0.0.13,0,0,0.00,1,1365.60,292238.40,1461192.0,0.000,0.00
1788187251.833,2,10.0.0.12,3,1,1.60,0,0.00,0.00,0.0,0.000,0.00
1788187251.833,2,10.0.0.200,0,0,0.00,2,0.00,0.00,0.0,1.000,0.00
1788187253.830,1,10.0.0.11,3,1,1.40,15,13.40,1394.20,464.7,0.000,2.50
1788187253.830,1,10.0.0.13,0,0,0.00,1,1384.40,296261.60,1481308.0,0.000,2.50
1788187253.830,1,10.0.0.12,4,1,1.60,13,12.20,1160.20,446.2,0.000,2.50
1788187253.834,2,10.0.0.11,3,1,1.40,0,0.00,0.00,0.0,0.000,0.00
1788187253.834,2,10.0.0.13,0,0,0.00,1,1384.60,296304.40,1481522.0,0.000,0.00
1788187253.834,2,10.0.0.12,4,1,1.60,0,0.00,0.00,0.0,0.000,0.00
1788187253.834,2,10.0.0.200,0,0,0.00,2,0.00,0.00,0.0,1.000,0.00
1788187255.847,1,10.0.0.11,5,1,1.60,16,14.20,1486.40,464.5,0.062,4.00
1788187255.847,1,10.0.0.13,0,0,0.00,1,1404.40,300541.60,1502708.0,0.000,4.00
1788187255.847,1,10.0.0.12,4,1,1.00,11,11.20,1087.40,494.3,0.000,4.00
1788187255.854,2,10.0.0.11,5,1,1.60,0,0.00,0.00,0.0,0.000,0.00
1788187255.854,2,10.0.0.13,0,0,0.00,1,1404.60,300584.40,1502922.0,0.000,0.00
1788187255.854,2,10.0.0.12,4,1,1.00,0,0.00,0.00,0.0,0.000,0.00
1788187255.854,2,10.0.0.200,0,0,0.00,2,0.00,0.00,0.0,1.000,0.00
1788187257.856,2,10.0.0.11,4,1,1.60,0,0.00,0.00,0.0,0.000,3.00
1788187257.856,2,10.0.0.13,0,0,0.00,1,1423.00,304522.00,1522610.0,0.000,3.00
1788187257.856,2,10.0.0.12,5,1,1.40,0,0.00,0.00,0.0,0.000,3.00
1788187257.856,2,10.0.0.200,0,0,0.00,2,0.00,0.00,0.0,1.000,3.00
1788187257.863,1,10.0.0.11,4,1,1.60,16,15.00,1500.60,468.9,0.000,0.00
1788187257.863,1,10.0.0.13,0,0,0.00,1,1423.00,304522.00,1522610.0,0.000,0.00
1788187257.863,1,10.0.0.12,5,1,1.40,13,12.40,1246.40,479.4,0.077,0.00
1788187259.838,1,10.0.0.11,4,1,1.40,15,14.20,1373.80,457.9,0.000,3.50
1788187259.838,1,10.0.0.13,0,0,0.00,1,1443.00,308802.00,1544010.0,0.000,3.50
1788187259.838,1,10.0.0.12,5,1,1.80,14,12.60,1228.60,438.8,0.000,3.50
1788187259.839,2,10.0.0.11,4,1,1.40,0,0.00,0.00,0.0,0.000,0.00
1788187259.839,2,10.0.0.13,0,0,0.00,1,1443.00,308802.00,1544010.0,0.000,0.00
1788187259.839,2,10.0.0.12,5,1,1.80,0,0.00,0.00,0.0,0.000,0.00
1788187259.839,2,10.0.0.200,0,0,0.00,2,0.00,0.00,0.0,1.000,0.00
1788187261.877,1,10.0.0.11,5,1,2.00,18,16.20,1619.20,449.8,0.000,4.00
1788187261.877,1,10.0.0.13,0,0,0.00,1,1462.20,312910.80,1564554.0,0.000,4.00
1788187261.877,1,10.0.0.12,4,1,1.60,12,10.80,1067.60,444.8,0.000,4.00
1788187261.884,2,10.0.0.11,5,1,2.00,0,0.00,0.00,0.0,0.000,0.00
1788187261.884,2,10.0.0.13,0,0,0.00,1,1462.20,312910.80,1564554.0,0.000,0.00
1788187261.884,2,10.0.0.12,4,1,1.60,0,0.00,0.00,0.0,0.000,0.00
1788187261.884,2,10.0.0.200,0,0,0.00,2,0.00,0.00,0.0,1.000,0.00
1788187263.848,1,10.0.0.11,5,1,2.80,20,18.80,1894.40,473.6,0.000,4.50
1788187263.848,1,10.0.0.13,0,0,0.00,1,1481.40,317019.60,1585098.0,0.000,4.50
1788187263.848,1,10.0.0.12,3,1,1.00,14,12.20,1230.00,439.3,0.000,4.50
1788187263.854,2,10.0.0.11,5,1,2.80,0,0.00,0.00,0.0,0.000,0.50
